FileName, Size,DateModified
         ca_subCA_das_2016071821.nc,31.29 Mbytes,2016-11-04T17:36:49Z
         ca_subCA_das_2016071815.nc,31.29 Mbytes,2016-11-04T17:36:48Z
         ca_subCA_das_2016071809.nc,31.29 Mbytes,2016-11-04T17:36:47Z
         ca_subCA_das_2016071803.nc,31.29 Mbytes,2016-11-04T17:36:46Z
         ca_subCA_das_2016071721.nc,31.29 Mbytes,2016-11-04T17:36:45Z
         ca_subCA_das_2016071715.nc,31.29 Mbytes,2016-11-04T17:36:45Z
         ca_subCA_das_2016071709.nc,31.29 Mbytes,2016-11-04T17:36:44Z
         ca_subCA_das_2016071703.nc,31.29 Mbytes,2016-11-04T17:36:43Z
         ca_subCA_das_2016071621.nc,31.29 Mbytes,2016-11-04T17:36:43Z
         ca_subCA_das_2016071615.nc,31.29 Mbytes,2016-11-04T17:36:42Z
         ca_subCA_das_2016071609.nc,31.29 Mbytes,2016-11-04T17:36:41Z
         ca_subCA_das_2016071603.nc,31.29 Mbytes,2016-11-04T17:36:41Z
         ca_subCA_das_2016071521.nc,31.29 Mbytes,2016-11-04T17:36:40Z
         ca_subCA_das_2016071515.nc,31.29 Mbytes,2016-11-04T17:36:39Z
         ca_subCA_das_2016071509.nc,31.29 Mbytes,2016-11-04T17:36:39Z
         ca_subCA_das_2016071503.nc,31.29 Mbytes,2016-11-04T17:36:38Z
         ca_subCA_das_2016071421.nc,31.29 Mbytes,2016-11-04T17:36:37Z
         ca_subCA_das_2016071415.nc,31.29 Mbytes,2016-11-04T17:36:36Z
         ca_subCA_das_2016071409.nc,31.29 Mbytes,2016-11-04T17:36:36Z
         ca_subCA_das_2016071403.nc,31.29 Mbytes,2016-11-04T17:36:35Z
         ca_subCA_das_2016071321.nc,31.29 Mbytes,2016-11-04T17:36:34Z
         ca_subCA_das_2016071315.nc,31.29 Mbytes,2016-11-04T17:36:33Z
         ca_subCA_das_2016071309.nc,31.29 Mbytes,2016-11-04T17:36:33Z
         ca_subCA_das_2016071303.nc,31.29 Mbytes,2016-11-04T17:36:32Z
         ca_subCA_das_2016071221.nc,31.29 Mbytes,2016-11-04T17:36:31Z
         ca_subCA_das_2016071215.nc,31.29 Mbytes,2016-11-04T17:36:30Z
         ca_subCA_das_2016071209.nc,31.29 Mbytes,2016-11-04T17:36:29Z
         ca_subCA_das_2016071203.nc,31.29 Mbytes,2016-11-04T17:36:29Z
         ca_subCA_das_2016071121.nc,31.29 Mbytes,2016-11-04T17:36:28Z
         ca_subCA_das_2016071115.nc,31.29 Mbytes,2016-11-04T17:36:27Z
         ca_subCA_das_2016071109.nc,31.29 Mbytes,2016-11-04T17:36:27Z
         ca_subCA_das_2016071103.nc,31.29 Mbytes,2016-11-04T17:36:26Z
         ca_subCA_das_2016071021.nc,31.29 Mbytes,2016-11-04T17:36:25Z
         ca_subCA_das_2016071015.nc,31.29 Mbytes,2016-11-04T17:36:24Z
         ca_subCA_das_2016071009.nc,31.29 Mbytes,2016-11-04T17:36:24Z
         ca_subCA_das_2016071003.nc,31.29 Mbytes,2016-11-04T17:36:23Z
         ca_subCA_das_2016070921.nc,31.29 Mbytes,2016-11-04T17:36:22Z
         ca_subCA_das_2016070915.nc,31.29 Mbytes,2016-11-04T17:36:22Z
         ca_subCA_das_2016070909.nc,31.29 Mbytes,2016-11-04T17:36:21Z
         ca_subCA_das_2016070903.nc,31.29 Mbytes,2016-11-04T17:36:20Z
         ca_subCA_das_2016070821.nc,31.29 Mbytes,2016-11-04T17:36:19Z
         ca_subCA_das_2016070815.nc,31.29 Mbytes,2016-11-04T17:36:18Z
         ca_subCA_das_2016070809.nc,31.29 Mbytes,2016-11-04T17:36:18Z
         ca_subCA_das_2016070803.nc,31.29 Mbytes,2016-11-04T17:36:17Z
         ca_subCA_das_2016070721.nc,31.29 Mbytes,2016-11-04T17:36:16Z
         ca_subCA_das_2016070715.nc,31.29 Mbytes,2016-11-04T17:36:15Z
         ca_subCA_das_2016070709.nc,31.29 Mbytes,2016-11-04T17:36:14Z
         ca_subCA_das_2016070703.nc,31.29 Mbytes,2016-11-04T17:36:13Z
         ca_subCA_das_2016070621.nc,31.29 Mbytes,2016-11-04T17:36:13Z
         ca_subCA_das_2016070615.nc,31.29 Mbytes,2016-11-04T17:36:11Z
         ca_subCA_das_2016070609.nc,31.29 Mbytes,2016-11-04T17:36:11Z
         ca_subCA_das_2016070603.nc,31.29 Mbytes,2016-11-04T17:36:10Z
         ca_subCA_das_2016070521.nc,31.29 Mbytes,2016-11-04T17:36:09Z
         ca_subCA_das_2016070515.nc,31.29 Mbytes,2016-11-04T17:36:08Z
         ca_subCA_das_2016070509.nc,31.29 Mbytes,2016-11-04T17:36:07Z
         ca_subCA_das_2016070503.nc,31.29 Mbytes,2016-11-04T17:36:06Z
         ca_subCA_das_2016070421.nc,31.29 Mbytes,2016-11-04T17:36:06Z
         ca_subCA_das_2016070415.nc,31.29 Mbytes,2016-11-04T17:36:05Z
         ca_subCA_das_2016070409.nc,31.29 Mbytes,2016-11-04T17:36:04Z
         ca_subCA_das_2016070403.nc,31.29 Mbytes,2016-11-04T17:36:03Z
         ca_subCA_das_2016070321.nc,31.29 Mbytes,2016-11-04T17:36:03Z
         ca_subCA_das_2016070315.nc,31.29 Mbytes,2016-11-04T17:36:02Z
         ca_subCA_das_2016070309.nc,31.29 Mbytes,2016-11-04T17:36:01Z
         ca_subCA_das_2016070303.nc,31.29 Mbytes,2016-11-04T17:36:00Z
         ca_subCA_das_2016070221.nc,31.29 Mbytes,2016-11-04T17:35:59Z
         ca_subCA_das_2016070215.nc,31.29 Mbytes,2016-11-04T17:35:59Z
         ca_subCA_das_2016070209.nc,31.29 Mbytes,2016-11-04T17:35:58Z
         ca_subCA_das_2016070203.nc,31.29 Mbytes,2016-11-04T17:35:57Z
         ca_subCA_das_2016070121.nc,31.29 Mbytes,2016-11-04T17:35:56Z
         ca_subCA_das_2016070115.nc,31.29 Mbytes,2016-11-04T17:35:56Z
         ca_subCA_das_2016070109.nc,31.29 Mbytes,2016-11-04T17:35:55Z
         ca_subCA_das_2016070103.nc,31.29 Mbytes,2016-11-04T17:35:54Z
         ca_subCA_das_2016063021.nc,31.29 Mbytes,2016-11-04T17:43:02Z
         ca_subCA_das_2016063015.nc,31.29 Mbytes,2016-11-04T17:43:01Z
         ca_subCA_das_2016063009.nc,31.29 Mbytes,2016-11-04T17:43:00Z
         ca_subCA_das_2016063003.nc,31.29 Mbytes,2016-11-04T17:42:59Z
         ca_subCA_das_2016062921.nc,31.29 Mbytes,2016-11-04T17:42:58Z
         ca_subCA_das_2016062915.nc,31.29 Mbytes,2016-11-04T17:42:58Z
         ca_subCA_das_2016062909.nc,31.29 Mbytes,2016-11-04T17:42:57Z
         ca_subCA_das_2016062903.nc,31.29 Mbytes,2016-11-04T17:42:56Z
         ca_subCA_das_2016062821.nc,31.29 Mbytes,2016-11-04T17:42:55Z
         ca_subCA_das_2016062815.nc,31.29 Mbytes,2016-11-04T17:42:55Z
         ca_subCA_das_2016062809.nc,31.29 Mbytes,2016-11-04T17:42:54Z
         ca_subCA_das_2016062803.nc,31.29 Mbytes,2016-11-04T17:42:53Z
         ca_subCA_das_2016062721.nc,31.29 Mbytes,2016-11-04T17:42:53Z
         ca_subCA_das_2016062715.nc,31.29 Mbytes,2016-11-04T17:42:52Z
         ca_subCA_das_2016062709.nc,31.29 Mbytes,2016-11-04T17:42:52Z
         ca_subCA_das_2016062703.nc,31.29 Mbytes,2016-11-04T17:42:51Z
         ca_subCA_das_2016062621.nc,31.29 Mbytes,2016-11-04T17:42:50Z
         ca_subCA_das_2016062615.nc,31.29 Mbytes,2016-11-04T17:42:49Z
         ca_subCA_das_2016062609.nc,31.29 Mbytes,2016-11-04T17:42:48Z
         ca_subCA_das_2016062603.nc,31.29 Mbytes,2016-11-04T17:42:48Z
         ca_subCA_das_2016062521.nc,31.29 Mbytes,2016-11-04T17:42:47Z
         ca_subCA_das_2016062515.nc,31.29 Mbytes,2016-11-04T17:42:47Z
         ca_subCA_das_2016062509.nc,31.29 Mbytes,2016-11-04T17:42:46Z
         ca_subCA_das_2016062503.nc,31.29 Mbytes,2016-11-04T17:42:45Z
         ca_subCA_das_2016062421.nc,31.29 Mbytes,2016-11-04T17:42:44Z
         ca_subCA_das_2016062415.nc,31.29 Mbytes,2016-11-04T17:42:44Z
         ca_subCA_das_2016062409.nc,31.29 Mbytes,2016-11-04T17:42:43Z
         ca_subCA_das_2016062403.nc,31.29 Mbytes,2016-11-04T17:42:42Z
         ca_subCA_das_2016062321.nc,31.29 Mbytes,2016-11-04T17:42:42Z
         ca_subCA_das_2016062315.nc,31.29 Mbytes,2016-11-04T17:42:41Z
         ca_subCA_das_2016062309.nc,31.29 Mbytes,2016-11-04T17:42:40Z
         ca_subCA_das_2016062303.nc,31.29 Mbytes,2016-11-04T17:42:40Z
         ca_subCA_das_2016062221.nc,31.29 Mbytes,2016-11-04T17:42:39Z
         ca_subCA_das_2016062215.nc,31.29 Mbytes,2016-11-04T17:42:38Z
         ca_subCA_das_2016062209.nc,31.29 Mbytes,2016-11-04T17:42:37Z
         ca_subCA_das_2016062203.nc,31.29 Mbytes,2016-11-04T17:42:37Z
         ca_subCA_das_2016062121.nc,31.29 Mbytes,2016-11-04T17:42:36Z
         ca_subCA_das_2016062115.nc,31.29 Mbytes,2016-11-04T17:42:35Z
         ca_subCA_das_2016062109.nc,31.29 Mbytes,2016-11-04T17:42:35Z
         ca_subCA_das_2016062103.nc,31.29 Mbytes,2016-11-04T17:42:34Z
         ca_subCA_das_2016062021.nc,31.29 Mbytes,2016-11-04T17:42:33Z
         ca_subCA_das_2016062015.nc,31.29 Mbytes,2016-11-04T19:29:01Z
         ca_subCA_das_2016062009.nc,31.29 Mbytes,2016-11-04T17:42:31Z
         ca_subCA_das_2016062003.nc,31.29 Mbytes,2016-11-04T17:42:30Z
         ca_subCA_das_2016061921.nc,31.29 Mbytes,2016-11-04T17:42:30Z
         ca_subCA_das_2016061915.nc,31.29 Mbytes,2016-11-04T17:42:29Z
         ca_subCA_das_2016061909.nc,31.29 Mbytes,2016-11-04T17:42:28Z
         ca_subCA_das_2016061903.nc,31.29 Mbytes,2016-11-04T17:42:28Z
         ca_subCA_das_2016061821.nc,31.29 Mbytes,2016-11-04T17:42:27Z
         ca_subCA_das_2016061815.nc,31.29 Mbytes,2016-11-04T17:42:26Z
         ca_subCA_das_2016061809.nc,31.29 Mbytes,2016-11-04T17:42:25Z
         ca_subCA_das_2016061803.nc,31.29 Mbytes,2016-11-04T17:42:24Z
         ca_subCA_das_2016061721.nc,31.29 Mbytes,2016-11-04T17:42:24Z
         ca_subCA_das_2016061715.nc,31.29 Mbytes,2016-11-04T17:42:23Z
         ca_subCA_das_2016061709.nc,31.29 Mbytes,2016-11-04T17:42:22Z
         ca_subCA_das_2016061703.nc,31.29 Mbytes,2016-11-04T17:42:22Z
         ca_subCA_das_2016061621.nc,31.29 Mbytes,2016-11-04T17:42:21Z
         ca_subCA_das_2016061615.nc,31.29 Mbytes,2016-11-04T17:42:20Z
         ca_subCA_das_2016061609.nc,31.29 Mbytes,2016-11-04T17:42:20Z
         ca_subCA_das_2016061603.nc,31.29 Mbytes,2016-11-04T17:42:19Z
         ca_subCA_das_2016061521.nc,31.29 Mbytes,2016-11-04T17:42:18Z
         ca_subCA_das_2016061515.nc,31.29 Mbytes,2016-11-04T17:42:17Z
         ca_subCA_das_2016061509.nc,31.29 Mbytes,2016-11-04T17:42:16Z
         ca_subCA_das_2016061503.nc,31.29 Mbytes,2016-11-04T17:42:16Z
         ca_subCA_das_2016061421.nc,31.29 Mbytes,2016-11-04T17:42:15Z
         ca_subCA_das_2016061415.nc,31.29 Mbytes,2016-11-04T17:42:15Z
         ca_subCA_das_2016061409.nc,31.29 Mbytes,2016-11-04T17:42:14Z
         ca_subCA_das_2016061403.nc,31.29 Mbytes,2016-11-04T17:42:13Z
         ca_subCA_das_2016061321.nc,31.29 Mbytes,2016-11-04T17:42:12Z
         ca_subCA_das_2016061315.nc,31.29 Mbytes,2016-11-04T17:42:11Z
         ca_subCA_das_2016061309.nc,31.29 Mbytes,2016-11-04T17:42:11Z
         ca_subCA_das_2016061303.nc,31.29 Mbytes,2016-11-04T17:42:10Z
         ca_subCA_das_2016061221.nc,31.29 Mbytes,2016-11-04T17:42:09Z
         ca_subCA_das_2016061215.nc,31.29 Mbytes,2016-11-04T17:42:09Z
         ca_subCA_das_2016061209.nc,31.29 Mbytes,2016-11-04T17:42:08Z
         ca_subCA_das_2016061203.nc,31.29 Mbytes,2016-11-04T17:42:07Z
         ca_subCA_das_2016061121.nc,31.29 Mbytes,2016-11-04T17:42:07Z
         ca_subCA_das_2016061115.nc,31.29 Mbytes,2016-11-04T17:42:06Z
         ca_subCA_das_2016061109.nc,31.29 Mbytes,2016-11-04T17:42:05Z
         ca_subCA_das_2016061103.nc,31.29 Mbytes,2016-11-04T17:42:04Z
         ca_subCA_das_2016061021.nc,31.29 Mbytes,2016-11-04T17:42:04Z
         ca_subCA_das_2016061015.nc,31.29 Mbytes,2016-11-04T17:42:03Z
         ca_subCA_das_2016061009.nc,31.29 Mbytes,2016-11-04T17:42:02Z
         ca_subCA_das_2016061003.nc,31.29 Mbytes,2016-11-04T17:42:02Z
         ca_subCA_das_2016060921.nc,31.29 Mbytes,2016-11-04T17:42:01Z
         ca_subCA_das_2016060915.nc,31.29 Mbytes,2016-11-04T17:42:00Z
         ca_subCA_das_2016060909.nc,31.29 Mbytes,2016-11-04T17:42:00Z
         ca_subCA_das_2016060903.nc,31.29 Mbytes,2016-11-04T17:41:59Z
         ca_subCA_das_2016060821.nc,31.29 Mbytes,2016-11-04T17:41:58Z
         ca_subCA_das_2016060815.nc,31.29 Mbytes,2016-11-04T17:41:57Z
         ca_subCA_das_2016060809.nc,31.29 Mbytes,2016-11-04T17:41:57Z
         ca_subCA_das_2016060803.nc,31.29 Mbytes,2016-11-04T17:41:56Z
         ca_subCA_das_2016060721.nc,31.29 Mbytes,2016-11-04T17:41:55Z
         ca_subCA_das_2016060715.nc,31.29 Mbytes,2016-11-04T17:41:54Z
         ca_subCA_das_2016060709.nc,31.29 Mbytes,2016-11-04T17:41:54Z
         ca_subCA_das_2016060703.nc,31.29 Mbytes,2016-11-04T17:41:53Z
         ca_subCA_das_2016060621.nc,31.29 Mbytes,2016-11-04T17:41:52Z
         ca_subCA_das_2016060615.nc,31.29 Mbytes,2016-11-04T17:41:52Z
         ca_subCA_das_2016060609.nc,31.29 Mbytes,2016-11-04T17:41:51Z
         ca_subCA_das_2016060603.nc,31.29 Mbytes,2016-11-04T17:41:50Z
         ca_subCA_das_2016060521.nc,31.29 Mbytes,2016-11-04T17:41:49Z
         ca_subCA_das_2016060515.nc,31.29 Mbytes,2016-11-04T17:41:48Z
         ca_subCA_das_2016060509.nc,31.29 Mbytes,2016-11-04T17:41:47Z
         ca_subCA_das_2016060503.nc,31.29 Mbytes,2016-11-04T17:41:47Z
         ca_subCA_das_2016060421.nc,31.29 Mbytes,2016-11-04T17:41:46Z
         ca_subCA_das_2016060415.nc,31.29 Mbytes,2016-11-04T17:41:45Z
         ca_subCA_das_2016060409.nc,31.29 Mbytes,2016-11-04T17:41:44Z
         ca_subCA_das_2016060403.nc,31.29 Mbytes,2016-11-04T17:41:43Z
         ca_subCA_das_2016060321.nc,31.29 Mbytes,2016-11-04T17:41:43Z
         ca_subCA_das_2016060315.nc,31.29 Mbytes,2016-11-04T17:41:42Z
         ca_subCA_das_2016060309.nc,31.29 Mbytes,2016-11-04T17:41:41Z
         ca_subCA_das_2016060303.nc,31.29 Mbytes,2016-11-04T17:41:41Z
         ca_subCA_das_2016060221.nc,31.29 Mbytes,2016-11-04T17:41:40Z
         ca_subCA_das_2016060215.nc,31.29 Mbytes,2016-11-04T17:41:39Z
         ca_subCA_das_2016060209.nc,31.29 Mbytes,2016-11-04T17:41:38Z
         ca_subCA_das_2016060203.nc,31.29 Mbytes,2016-11-04T17:41:38Z
         ca_subCA_das_2016060121.nc,31.29 Mbytes,2016-11-04T17:41:37Z
         ca_subCA_das_2016060115.nc,31.29 Mbytes,2016-11-04T17:41:36Z
         ca_subCA_das_2016060109.nc,31.29 Mbytes,2016-11-04T17:41:36Z
         ca_subCA_das_2016060103.nc,31.29 Mbytes,2016-11-04T17:41:35Z
         ca_subCA_das_2016053121.nc,31.29 Mbytes,2016-11-04T17:48:38Z
         ca_subCA_das_2016053115.nc,31.29 Mbytes,2016-11-04T17:48:37Z
         ca_subCA_das_2016053109.nc,31.29 Mbytes,2016-11-04T17:48:36Z
         ca_subCA_das_2016053103.nc,31.29 Mbytes,2016-11-04T17:48:36Z
         ca_subCA_das_2016053021.nc,31.29 Mbytes,2016-11-04T17:48:35Z
         ca_subCA_das_2016053015.nc,31.29 Mbytes,2016-11-04T17:48:33Z
         ca_subCA_das_2016053009.nc,31.29 Mbytes,2016-11-04T17:48:33Z
         ca_subCA_das_2016053003.nc,31.29 Mbytes,2016-11-04T17:48:32Z
         ca_subCA_das_2016052921.nc,31.29 Mbytes,2016-11-04T17:48:32Z
         ca_subCA_das_2016052915.nc,31.29 Mbytes,2016-11-04T17:48:31Z
         ca_subCA_das_2016052909.nc,31.29 Mbytes,2016-11-04T17:48:30Z
         ca_subCA_das_2016052903.nc,31.29 Mbytes,2016-11-04T17:48:30Z
         ca_subCA_das_2016052821.nc,31.29 Mbytes,2016-11-04T17:48:28Z
         ca_subCA_das_2016052815.nc,31.29 Mbytes,2016-11-04T17:48:28Z
         ca_subCA_das_2016052809.nc,31.29 Mbytes,2016-11-04T17:48:27Z
         ca_subCA_das_2016052803.nc,31.29 Mbytes,2016-11-04T17:48:26Z
         ca_subCA_das_2016052721.nc,31.29 Mbytes,2016-11-04T17:48:26Z
         ca_subCA_das_2016052715.nc,31.29 Mbytes,2016-11-04T17:48:25Z
         ca_subCA_das_2016052709.nc,31.29 Mbytes,2016-11-04T17:48:24Z
         ca_subCA_das_2016052703.nc,31.29 Mbytes,2016-11-04T17:48:24Z
         ca_subCA_das_2016052621.nc,31.29 Mbytes,2016-11-04T17:48:23Z
         ca_subCA_das_2016052615.nc,31.29 Mbytes,2016-11-04T17:48:22Z
         ca_subCA_das_2016052609.nc,31.29 Mbytes,2016-11-04T17:48:22Z
         ca_subCA_das_2016052603.nc,31.29 Mbytes,2016-11-04T17:48:21Z
         ca_subCA_das_2016052521.nc,31.29 Mbytes,2016-11-04T17:48:20Z
         ca_subCA_das_2016052515.nc,31.29 Mbytes,2016-11-04T17:48:19Z
         ca_subCA_das_2016052509.nc,31.29 Mbytes,2016-11-04T17:48:19Z
         ca_subCA_das_2016052503.nc,31.29 Mbytes,2016-11-04T17:48:18Z
         ca_subCA_das_2016052421.nc,31.29 Mbytes,2016-11-04T17:48:17Z
         ca_subCA_das_2016052415.nc,31.29 Mbytes,2016-11-04T17:48:17Z
         ca_subCA_das_2016052409.nc,31.29 Mbytes,2016-11-04T17:48:16Z
         ca_subCA_das_2016052403.nc,31.29 Mbytes,2016-11-04T17:48:15Z
         ca_subCA_das_2016052321.nc,31.29 Mbytes,2016-11-04T17:48:15Z
         ca_subCA_das_2016052315.nc,31.29 Mbytes,2016-11-04T17:48:14Z
         ca_subCA_das_2016052309.nc,31.29 Mbytes,2016-11-04T17:48:13Z
         ca_subCA_das_2016052303.nc,31.29 Mbytes,2016-11-04T17:48:12Z
         ca_subCA_das_2016052221.nc,31.29 Mbytes,2016-11-04T17:48:12Z
         ca_subCA_das_2016052215.nc,31.29 Mbytes,2016-11-04T17:48:11Z
         ca_subCA_das_2016052209.nc,31.29 Mbytes,2016-11-04T17:48:10Z
         ca_subCA_das_2016052203.nc,31.29 Mbytes,2016-11-04T17:48:09Z
         ca_subCA_das_2016052121.nc,31.29 Mbytes,2016-11-04T17:48:09Z
         ca_subCA_das_2016052115.nc,31.29 Mbytes,2016-11-04T17:48:08Z
         ca_subCA_das_2016052109.nc,31.29 Mbytes,2016-11-04T17:48:07Z
         ca_subCA_das_2016052103.nc,31.29 Mbytes,2016-11-04T17:48:06Z
         ca_subCA_das_2016052021.nc,31.29 Mbytes,2016-11-04T17:48:06Z
         ca_subCA_das_2016052015.nc,31.29 Mbytes,2016-11-04T19:29:00Z
         ca_subCA_das_2016052009.nc,31.29 Mbytes,2016-11-04T17:48:04Z
         ca_subCA_das_2016052003.nc,31.29 Mbytes,2016-11-04T17:48:04Z
         ca_subCA_das_2016051921.nc,31.29 Mbytes,2016-11-04T17:48:03Z
         ca_subCA_das_2016051915.nc,31.29 Mbytes,2016-11-04T17:48:02Z
         ca_subCA_das_2016051909.nc,31.29 Mbytes,2016-11-04T17:48:02Z
         ca_subCA_das_2016051903.nc,31.29 Mbytes,2016-11-04T17:48:01Z
         ca_subCA_das_2016051821.nc,31.29 Mbytes,2016-11-04T17:48:00Z
         ca_subCA_das_2016051815.nc,31.29 Mbytes,2016-11-04T17:47:58Z
         ca_subCA_das_2016051809.nc,31.29 Mbytes,2016-11-04T17:47:58Z
         ca_subCA_das_2016051803.nc,31.29 Mbytes,2016-11-04T17:47:57Z
         ca_subCA_das_2016051721.nc,31.29 Mbytes,2016-11-04T17:47:56Z
         ca_subCA_das_2016051715.nc,31.29 Mbytes,2016-11-04T17:47:56Z
         ca_subCA_das_2016051709.nc,31.29 Mbytes,2016-11-04T17:47:55Z
         ca_subCA_das_2016051703.nc,31.29 Mbytes,2016-11-04T17:47:54Z
         ca_subCA_das_2016051621.nc,31.29 Mbytes,2016-11-04T17:47:53Z
         ca_subCA_das_2016051615.nc,31.29 Mbytes,2016-11-04T17:47:52Z
         ca_subCA_das_2016051609.nc,31.29 Mbytes,2016-11-04T17:47:51Z
         ca_subCA_das_2016051603.nc,31.29 Mbytes,2016-11-04T17:47:51Z
         ca_subCA_das_2016051521.nc,31.29 Mbytes,2016-11-04T17:47:50Z
         ca_subCA_das_2016051515.nc,31.29 Mbytes,2016-11-04T17:47:50Z
         ca_subCA_das_2016051509.nc,31.29 Mbytes,2016-11-04T17:47:48Z
         ca_subCA_das_2016051503.nc,31.29 Mbytes,2016-11-04T17:47:48Z
         ca_subCA_das_2016051421.nc,31.29 Mbytes,2016-11-04T17:47:47Z
         ca_subCA_das_2016051415.nc,31.29 Mbytes,2016-11-04T17:47:46Z
         ca_subCA_das_2016051409.nc,31.29 Mbytes,2016-11-04T17:47:46Z
         ca_subCA_das_2016051403.nc,31.29 Mbytes,2016-11-04T17:47:45Z
         ca_subCA_das_2016051321.nc,31.29 Mbytes,2016-11-04T17:47:44Z
         ca_subCA_das_2016051315.nc,31.29 Mbytes,2016-11-04T17:47:43Z
         ca_subCA_das_2016051309.nc,31.29 Mbytes,2016-11-04T17:47:43Z
         ca_subCA_das_2016051303.nc,31.29 Mbytes,2016-11-04T17:47:42Z
         ca_subCA_das_2016051221.nc,31.29 Mbytes,2016-11-04T17:47:42Z
         ca_subCA_das_2016051215.nc,31.29 Mbytes,2016-11-04T17:47:41Z
         ca_subCA_das_2016051209.nc,31.29 Mbytes,2016-11-04T17:47:40Z
         ca_subCA_das_2016051203.nc,31.29 Mbytes,2016-11-04T17:47:39Z
         ca_subCA_das_2016051121.nc,31.29 Mbytes,2016-11-04T17:47:38Z
         ca_subCA_das_2016051115.nc,31.29 Mbytes,2016-11-04T17:47:38Z
         ca_subCA_das_2016051109.nc,31.29 Mbytes,2016-11-04T17:47:37Z
         ca_subCA_das_2016051103.nc,31.29 Mbytes,2016-11-04T17:47:36Z
         ca_subCA_das_2016051021.nc,31.29 Mbytes,2016-11-04T17:47:36Z
         ca_subCA_das_2016051015.nc,31.29 Mbytes,2016-11-04T17:47:35Z
         ca_subCA_das_2016051009.nc,31.29 Mbytes,2016-11-04T17:47:34Z
         ca_subCA_das_2016051003.nc,31.29 Mbytes,2016-11-04T17:47:33Z
         ca_subCA_das_2016050921.nc,31.29 Mbytes,2016-11-04T17:47:32Z
         ca_subCA_das_2016050915.nc,31.29 Mbytes,2016-11-04T17:47:31Z
         ca_subCA_das_2016050909.nc,31.29 Mbytes,2016-11-04T17:47:31Z
         ca_subCA_das_2016050903.nc,31.29 Mbytes,2016-11-04T17:47:30Z
         ca_subCA_das_2016050821.nc,31.29 Mbytes,2016-11-04T17:47:29Z
         ca_subCA_das_2016050815.nc,31.29 Mbytes,2016-11-04T17:47:28Z
         ca_subCA_das_2016050809.nc,31.29 Mbytes,2016-11-04T17:47:28Z
         ca_subCA_das_2016050803.nc,31.29 Mbytes,2016-11-04T17:47:27Z
         ca_subCA_das_2016050721.nc,31.29 Mbytes,2016-11-04T17:47:26Z
         ca_subCA_das_2016050715.nc,31.29 Mbytes,2016-11-04T17:47:25Z
         ca_subCA_das_2016050709.nc,31.29 Mbytes,2016-11-04T17:47:24Z
         ca_subCA_das_2016050703.nc,31.29 Mbytes,2016-11-04T17:47:24Z
         ca_subCA_das_2016050621.nc,31.29 Mbytes,2016-11-04T17:47:23Z
         ca_subCA_das_2016050615.nc,31.29 Mbytes,2016-11-04T17:47:22Z
         ca_subCA_das_2016050609.nc,31.29 Mbytes,2016-11-04T17:47:22Z
         ca_subCA_das_2016050603.nc,31.29 Mbytes,2016-11-04T17:47:21Z
         ca_subCA_das_2016050521.nc,31.29 Mbytes,2016-11-04T17:47:20Z
         ca_subCA_das_2016050515.nc,31.29 Mbytes,2016-11-04T17:47:19Z
         ca_subCA_das_2016050509.nc,31.29 Mbytes,2016-11-04T17:47:18Z
         ca_subCA_das_2016050503.nc,31.29 Mbytes,2016-11-04T17:47:17Z
         ca_subCA_das_2016050421.nc,31.29 Mbytes,2016-11-04T17:47:16Z
         ca_subCA_das_2016050415.nc,31.29 Mbytes,2016-11-04T17:47:15Z
         ca_subCA_das_2016050409.nc,31.29 Mbytes,2016-11-04T17:47:14Z
         ca_subCA_das_2016050403.nc,31.29 Mbytes,2016-11-04T17:47:13Z
         ca_subCA_das_2016050321.nc,31.29 Mbytes,2016-11-04T17:47:12Z
         ca_subCA_das_2016050315.nc,31.29 Mbytes,2016-11-04T17:47:12Z
         ca_subCA_das_2016050309.nc,31.29 Mbytes,2016-11-04T17:47:11Z
         ca_subCA_das_2016050303.nc,31.29 Mbytes,2016-11-04T17:47:10Z
         ca_subCA_das_2016050221.nc,31.29 Mbytes,2016-11-04T17:47:09Z
